filename	title	artist	place	date	caption	description	permalink	image_url
37023.jpg	Akasaka Station	Utagawa Hiroshige	Japanese	ca. 1842		東海道五十三次之内 赤阪 Title: Akasaka Station Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1842 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 8 27/32 x 13 1/2 in. (22.5 x 34.3 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP572	https://www.metmuseum.org/en/art/collection/search/37023	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122753.jpg
37025.jpg	Kambura Station	Utagawa Hiroshige	Japanese	ca. 1842		東海道五十三次之内 蒲原 岩淵よりふじ川を見る圖 Title: Kambura Station Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1842 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 8 27/32 x 13 1/2 in. (22.5 x 34.3 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP574	https://www.metmuseum.org/en/art/collection/search/37025	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122755.jpg
37027.jpg	Okabe	Utagawa Hiroshige	Japanese	ca. 1842	Among the several series Hiroshige designed following the great success of his first Fifty-three Stations of the Tōkaidō, one of the finest is that published in the early Kaei era (1848–1854), popularly known as the "Gyosho (Cursive style) Tōkaidō" after the calligraphic style of the titles. Here, the mountain pass at Okabe, the twenty-second station on the road in the mountains west of Suruga Bay is depicted in a style that might also be considered abbreviated. Brilliant colors predominate, reminiscent of depictions of this locale, Mount Utsu, by Rimpa artists based on an episode from Chapter 9 in the poetic classic Tales of Ise. Hiroshige replaced the ascetic wandering on the ivy-covered mountain pass of the Heian Period tale with the robust traveller of Edo who eagerly approaches a roadside tea house. There the proprietress, baby on her back, manages a bustling wayside business. A placard advertises the local speciality, Utsunoyama Dango, rice balls served with a sweet bean sauce, which can be seen hanging from the rafters, skewered on sticks or strung in circles. Today, these same local products are sold on the Tōkaidō railroad as the highspeed train whizzes by this once isolated, long famous mountain pass.	東海道五十三次之内 岡部 宇津の山之図 Title: Okabe Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1842 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 1/8 x 13 23/32 in. (23.2 x 34.9 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP576	https://www.metmuseum.org/en/art/collection/search/37027	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122757.jpg
37028.jpg	Hiratsuka; Banyugawa Funa Watashi no Zu	Utagawa Hiroshige	Japanese	ca. 1842		東海道五十三次之内 平塚 馬入川舟渡しの図 Title: Hiratsuka; Banyugawa Funa Watashi no Zu Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1842 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 8 27/32 x 13 1/2 in. (22.5 x 34.3 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP577	https://www.metmuseum.org/en/art/collection/search/37028	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122758.jpg
37029.jpg	Shimada	Utagawa Hiroshige	Japanese	ca. 1842		東海道五十三次之内 嶋田 大井川駿岸 Title: Shimada Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1842 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 x 13 5/8 in. (22.9 x 34.6 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP578	https://www.metmuseum.org/en/art/collection/search/37029	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122759.jpg
37030.jpg	Kusatsu Station	Utagawa Hiroshige	Japanese	ca. 1842		東海道五十三次之内 草津 Title: Kusatsu Station Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1842 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 8 27/32 x 13 1/2 in. (22.5 x 34.3 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP579	https://www.metmuseum.org/en/art/collection/search/37030	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122760.jpg
37031.jpg	Otsu Station	Utagawa Hiroshige	Japanese	ca. 1842		東海道五十三次之内 大津 Title: Otsu Station Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1842 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 8 27/32 x 13 1/2 in. (22.5 x 34.3 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP580	https://www.metmuseum.org/en/art/collection/search/37031	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122761.jpg
37032.jpg	Kanazawa	Utagawa Hiroshige	Japanese	ca. 1842		東海道五十三次之内 神奈川 浅間下より台を見る図 Title: Kanazawa Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1842 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 1/8 x 13 23/32 in. (23.2 x 34.9 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP581	https://www.metmuseum.org/en/art/collection/search/37032	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122762.jpg
37033.jpg	Ejiri	Utagawa Hiroshige	Japanese	ca. 1842		東海道五十三次之内 江尻 清水之湊遠望 Title: Ejiri Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1842 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 8 27/32 x 13 1/2 in. (22.5 x 34.3 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP582	https://www.metmuseum.org/en/art/collection/search/37033	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122763.jpg
37034.jpg	Fukuroi; De Chaya	Utagawa Hiroshige	Japanese	ca. 1834		東海道五十三次之内 袋井 出茶屋の図 Title: Fukuroi; De Chaya Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1834 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 3/4 x 14 1/3 in. (24.8 x 36.4 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP583	https://www.metmuseum.org/en/art/collection/search/37034	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122213.jpg
37035.jpg	Shinagawa; Shoko Detachi	Utagawa Hiroshige	Japanese	ca. 1834		東海道五十三次之内 品川 諸侯出立 Title: Shinagawa; Shoko Detachi Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1834 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 1/4 x 14 1/4 in. (23.5 x 36.2 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP584	https://www.metmuseum.org/en/art/collection/search/37035	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122154.jpg
37036.jpg	Mochizuki Station	Utagawa Hiroshige	Japanese	ca. 1835		木曽海道六拾九次之内 望月 Title: Mochizuki Station Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1835 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 3/4 x 14 7/8 in. (24.8 x 37.8 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP585	https://www.metmuseum.org/en/art/collection/search/37036	https://images.metmuseum.org/CRDImages/as/mobile-large/DP120440.jpg
37038.jpg	Soshu, Shichi-ri ga Hama	Utagawa Hiroshige	Japanese	ca. 1830		本朝名所 相州七里ヶ浜 Title: Soshu, Shichi-ri ga Hama Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1830 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 x 14 1/3 in. (22.9 x 36.4 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP587	https://www.metmuseum.org/en/art/collection/search/37038	https://images.metmuseum.org/CRDImages/as/mobile-large/DP120492.jpg
37040.jpg	The Takihi Shrine, Oki Province, from the series Views of Famous Places in the Sixty-Odd Provinces	Utagawa Hiroshige	Japanese	ca. 1853		六十余州名所図会 隠岐 焚火の社 Title: The Takihi Shrine, Oki Province, from the series Views of Famous Places in the Sixty-Odd Provinces Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1853 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 14 x 9 7/16 in. (35.6 x 24 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP589	https://www.metmuseum.org/en/art/collection/search/37040	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122136.jpg
37041.jpg	Yamato, Tatsutayama, Tatsutagawa	Utagawa Hiroshige	Japanese	7th month ox year 1853		六十余州名所図会 大和 立田山 龍田川 Title: Yamato, Tatsutayama, Tatsutagawa Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: 7th month ox year 1853 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 14 1/8 x 9 3/4 in. (35.9 x 24.8 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP590	https://www.metmuseum.org/en/art/collection/search/37041	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122137.jpg
37042.jpg	“Iyo Province, Saijō ,” from the series Views of Famous Places in the Sixty-odd Provinces (Rokujū yoshū meisho zu-e, Iyo, Saijō)	Utagawa Hiroshige	Japanese	ca. 1853		「六十余州名所図絵 伊予 西条」 Title: “Iyo Province, Saijō ,” from the series Views of Famous Places in the Sixty-odd Provinces (Rokujū yoshū meisho zu-e, Iyo, Saijō) Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1853 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 14 1/4 x 9 15/32 in. (36.2 x 24.1 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP591	https://www.metmuseum.org/en/art/collection/search/37042	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122138.jpg
37044.jpg	View of Kajikoyama, Inaba Province, from the series Views of Famous Places in the Sixty-Odd Provinces	Utagawa Hiroshige	Japanese	ca. 1853		六十余州名所図会 因幡 か路小山 Title: View of Kajikoyama, Inaba Province, from the series Views of Famous Places in the Sixty-Odd Provinces Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1853 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: Aiban; 13 15/16 x 9 1/4 in. (35.4 x 23.5 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP593	https://www.metmuseum.org/en/art/collection/search/37044	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122140.jpg
37045.jpg	Morning after a Snowfall, the Sumida River, Musashi Province, from the series Views of Famous Places in the Sixty-Odd Provinces	Utagawa Hiroshige	Japanese	ca. 1853		六十余州名所図会 武蔵 隅田川 雪の朝 Title: Morning after a Snowfall, the Sumida River, Musashi Province, from the series Views of Famous Places in the Sixty-Odd Provinces Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1853 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 14 1/8 x 9 1/3 in. (35.9 x 23.7 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP594	https://www.metmuseum.org/en/art/collection/search/37045	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122141.jpg
37047.jpg	Yasashi Beach, known as Kujūkuri, Kazusa Province, from the series Views of Famous Places in the Sixty-Odd Provinces	Utagawa Hiroshige	Japanese	ca. 1853		Kazusa Yazashi-ga-ura tsumei六十余州名所図会 上総 矢さしか浦 通名九十九里 Title: Yasashi Beach, known as Kujūkuri, Kazusa Province, from the series Views of Famous Places in the Sixty-Odd Provinces Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1853 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: Vertical ōban; Image: 14 5/8 × 10 1/8 in. (37.1 × 25.7 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP596	https://www.metmuseum.org/en/art/collection/search/37047	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122161.jpg
37048.jpg	View of the Kabuki Theaters at Sakai-cho on Opening Day of the New Season (Sakai-cho Shibai no Zu), from the series, "Toto Meisho"	Utagawa Hiroshige	Japanese	ca. 1838		東都名所 二丁町芝居の図 Title: View of the Kabuki Theaters at Sakai-cho on Opening Day of the New Season (Sakai-cho Shibai no Zu), from the series, "Toto Meisho" Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1838 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 10 1/8 x 14 7/8 in. (25.7 x 37.8 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP597	https://www.metmuseum.org/en/art/collection/search/37048	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123276.jpg
37049.jpg	Sakai Cho Shibai no Zu	Utagawa Hiroshige	Japanese	ca. 1838		東都名所 二丁町芝居の図 Title: Sakai Cho Shibai no Zu Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1838 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 10 x 14 29/32 in. (25.4 x 37.9 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP598	https://www.metmuseum.org/en/art/collection/search/37049	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123277.jpg
37050.jpg	Shimbashi no Zu	Utagawa Hiroshige	Japanese	ca. 1837		江都名所 新橋の図 Title: Shimbashi no Zu Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1837 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 10 1/8 x 15 in. (25.7 x 38.1 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP599	https://www.metmuseum.org/en/art/collection/search/37050	https://images.metmuseum.org/CRDImages/as/mobile-large/DP120465.jpg
37051.jpg	Shiba Zōjōji Sannai no Zu	Utagawa Hiroshige	Japanese	ca. 1833–34		東都名所 芝増上寺山内の図 Title: Shiba Zōjōji Sannai no Zu Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1833–34 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 10 1/8 x 14 7/8 in. (25.7 x 37.8 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP600	https://www.metmuseum.org/en/art/collection/search/37051	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123278.jpg
37052.jpg	Suruga Street	Utagawa Hiroshige	Japanese	ca. 1836		東都名所 駿河町の図 Title: Suruga Street Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1836 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 9/16 x 14 1/2 in. (24.3 x 36.8 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP601	https://www.metmuseum.org/en/art/collection/search/37052	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123279.jpg
37053.jpg	Kameido Tenmangu Keidai no Yuki	Utagawa Hiroshige	Japanese	ca. 1833–34		東都名所 亀戸天満宮境内雪 Title: Kameido Tenmangu Keidai no Yuki Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1833–34 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 10 x 14 5/8 in. (25.4 x 37.1 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP602	https://www.metmuseum.org/en/art/collection/search/37053	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123280.jpg
37054.jpg	Kameido Tenmangu Keidai no Yuki	Utagawa Hiroshige	Japanese	ca. 1833–34		東都名所 亀戸天満宮境内雪 Title: Kameido Tenmangu Keidai no Yuki Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1833–34 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 3/8 x 13 11/16 in. (23.8 x 34.8 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP603	https://www.metmuseum.org/en/art/collection/search/37054	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123281.jpg
37056.jpg	Takanawa no Yukei	Utagawa Hiroshige	Japanese	ca. 1833		東都名所 高輪の夕景 Title: Takanawa no Yukei Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1833 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 1/2 x 14 1/2 in. (24.1 x 36.8 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP605	https://www.metmuseum.org/en/art/collection/search/37056	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123283.jpg
37057.jpg	Shiba Atago Sanjo no Zu	Utagawa Hiroshige	Japanese	ca. 1833–34		東都名所 芝愛宕山上の図 Title: Shiba Atago Sanjo no Zu Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1833–34 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 13/16 x 14 11/16 in. (24.9 x 37.3 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP606	https://www.metmuseum.org/en/art/collection/search/37057	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123284.jpg
37058.jpg	Year End Fair at Kinryuzan Temple	Utagawa Hiroshige	Japanese	ca. 1836		東都名所 浅草金龍山年の市 Title: Year End Fair at Kinryuzan Temple Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1836 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 15/16 x 14 5/8 in. (25.2 x 37.1 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP607	https://www.metmuseum.org/en/art/collection/search/37058	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123285.jpg
37059.jpg	Yoshiwara Yo Zakura no Zu	Utagawa Hiroshige	Japanese	ca. 1841		東都名所 吉原夜桜の図 Title: Yoshiwara Yo Zakura no Zu Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1841 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 13/16 x 14 3/8 in. (24.9 x 36.5 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP608	https://www.metmuseum.org/en/art/collection/search/37059	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123286.jpg
37060.jpg	Asakusa Kinryusan Toshi no Ichi	Utagawa Hiroshige	Japanese	ca. 1838		東都名所 浅草金龍山年の市 Title: Asakusa Kinryusan Toshi no Ichi Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1838 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 7/16 x 14 7/16 in. (24 x 36.6 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP609	https://www.metmuseum.org/en/art/collection/search/37060	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123287.jpg
37062.jpg	Ryogoku Hanabi no Zu	Utagawa Hiroshige	Japanese	ca. 1841		東都名所 両国花火の図 Title: Ryogoku Hanabi no Zu Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1841 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 10 3/32 x 14 3/4 in. (25.6 x 37.5 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP611	https://www.metmuseum.org/en/art/collection/search/37062	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123288.jpg
37063.jpg	Takanawa Ni-ju-roku Ya	Utagawa Hiroshige	Japanese	ca. 1840		新撰江戸名所 高輪廿六夜之図 Title: Takanawa Ni-ju-roku Ya Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1840 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 8 1/2 x 13 5/8 in. (21.6 x 34.6 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP612	https://www.metmuseum.org/en/art/collection/search/37063	https://images.metmuseum.org/CRDImages/as/mobile-large/DP122162.jpg
37064.jpg	Takanawa no Zu	Utagawa Hiroshige	Japanese	ca. 1841		東都名所 高輪之図 Title: Takanawa no Zu Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1841 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 10 5/32 x 14 11/16 in. (25.8 x 37.3 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP613	https://www.metmuseum.org/en/art/collection/search/37064	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123590.jpg
37067.jpg	Shin Yoshiwara	Utagawa Hiroshige	Japanese	ca. 1840		東都名所 新吉原 Title: Shin Yoshiwara Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1840 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 10 5/16 x 14 7/8 in. (26.2 x 37.8 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP616	https://www.metmuseum.org/en/art/collection/search/37067	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123219.jpg
37068.jpg	Tsukudajima Hatsu Hototogisu	Utagawa Hiroshige	Japanese	probably 1830		東都名所 佃島初郭公 Title: Tsukudajima Hatsu Hototogisu Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: probably 1830 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 8 23/32 x 14 1/16 in. (22.2 x 35.7 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP617	https://www.metmuseum.org/en/art/collection/search/37068	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123220.jpg
37069.jpg	Soto Sakurada, Benkei Bori, Sakura-no-i	Utagawa Hiroshige	Japanese	ca. 1842		東都名所 外桜田弁慶桜の井 Title: Soto Sakurada, Benkei Bori, Sakura-no-i Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1842 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 10 1/8 x 14 3/4 in. (25.7 x 37.5 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP618	https://www.metmuseum.org/en/art/collection/search/37069	https://images.metmuseum.org/CRDImages/as/mobile-large/DP123223.jpg
37071.jpg	Uraga Harbor	Utagawa Hiroshige	Japanese	ca. 1837		日本湊尽 相州浦賀 Title: Uraga Harbor Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1837 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 8 5/8 x 13 5/8 in. (21.9 x 34.6 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP620	https://www.metmuseum.org/en/art/collection/search/37071	https://images.metmuseum.org/CRDImages/as/mobile-large/DP121545.jpg
37072.jpg	Toto, Shinagawa	Utagawa Hiroshige	Japanese	ca. 1838		日本湊尽 東都品川 Title: Toto, Shinagawa Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1838 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 9 3/4 x 14 15/32 in. (24.8 x 36.8 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP621	https://www.metmuseum.org/en/art/collection/search/37072	https://images.metmuseum.org/CRDImages/as/mobile-large/DP121546.jpg
37073.jpg	Ueno, Shinobazu no Ike	Utagawa Hiroshige	Japanese	ca. 1835		江戸名所 上野不忍の池 Title: Ueno, Shinobazu no Ike Artist: Utagawa Hiroshige (Japanese, Tokyo (Edo) 1797–1858 Tokyo (Edo)) Period: Edo period (1615–1868) Date: ca. 1835 Culture: Japan Medium: Woodblock print; ink and color on paper Dimensions: 8 5/8 x 13 1/2 in. (21.9 x 34.3 cm) Classification: Prints Credit Line: Purchase, Joseph Pulitzer Bequest, 1918 Object Number: JP622	https://www.metmuseum.org/en/art/collection/search/37073	https://images.metmuseum.org/CRDImages/as/mobile-large/DP120467.jpg
